,Case Type,Region,Case Number,Case Name,Status,Date Filed,Date Closed,Reason Closed,City,States & Territories,Employees on charge/petition,Allegations,Participants,Union,Unit Sought,Voters
407613,C,"Region 01, Boston, Massachusetts",34-CB-002485,"United Auto Workers Local 376 (Colt's Manufacturing Company, Inc.)",Closed,2001-06-01,2001-06-22,Withdrawal Non-adjusted,West Hartford,CT,400,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access",,,,
407614,C,"Region 01, Boston, Massachusetts",34-CB-002486,"Local 376, UAW, AFL-CIO (Colt's Manufacturing Co., Inc.)",Closed,2001-06-01,2001-07-18,Withdrawal Non-adjusted,West Hartford,CT,400,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access",,,,
407615,C,"Region 08, Cleveland, Ohio",08-CA-032462,"Solartec, Inc./Sekely Industries, Inc.",Closed,2001-06-01,2008-04-24,Compliance w/BO,Salem,OH,225,"8(a)(3) Changes in Terms and Conditions of Employment
8(a)(4) Discharge (including Layoff and Refusal to Hire)
8(a)(3) Refusal to Consider/Hire Applicant (salting only)","Charging Party, Notification, GILLIAM PHILLIP, UNITED STATES COURTHOUSE, 8000 E. JEFFERSON AVENUE, DETROIT, MI, 48226-2700, (313)926-5219
Charged Party / Respondent, Employer, SOLARTEC, INC., AND SEKELY INDUSTRIES, INC. A. SINGLE EMPLOYER, 250 Pennsylvania Ave, Salem, OH, 44460-, (330)332-3439
Charging Party, Union, INTERNATIONAL UNION, UNITED AUTOMOBILE, AERSPACE & AGRICULTURAL IMPLEMENT WORKERS OF AMERICA, UAW RE, 1691 Woodlands Drive, Maumee, OH, 43537, (216)447-6080",,,
407616,C,"Region 20, San Francisco, California",20-CA-030188,United States Postal Service,Closed,2001-05-31,2004-05-25,Informal Settlement,Petaluma,CA,700,,"Charging Party, Additional Service, AMERICAN POSTAL WORKERS UNION, REDWOOD EMPIRE AREA LOCAL 1291, Petaluma, CA, 94975-0174
Charging Party, Union, REDWOOD EMPIRE AREA LOCAL, AMERICAN POSTAL WORKERS UNION, LOCAL 1291, Petaluma, CA, 94975-0174
Charged Party / Respondent, Employer, United States Postal Service, Washington, DC, 20260-4100
Charged Party / Respondent, Additional Service, United States Postal Service, Washington, DC, 20260-4100
Charged Party / Respondent, Additional Service, PAUL HASTINGS, Washington, DC, 20260-0004",,,
407617,C,"Region 18, Minneapolis, Minnesota",18-CB-004137,"American Postal Workers Union, Houston Area Local (United States Postal Service)",Closed,2001-05-31,2001-10-12,Dismissal Non-adjusted,Houston,TX,1000,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access","Involved Party, Legal Representative, GRAYSON ZEBIE, United States Postal Service, P.O. Box 227078, Postal Service Law Department, Dallas, TX, 75222-7078, (214)252-6100
Charging Party, Individual
Charged Party / Respondent, Union, APWU, HOUSTON AREA LOCAL, Houston, TX, 77022-1524",,,
407618,C,"Region 16, Fort Worth, Texas",16-CA-021156,ADT Security,Closed,2001-05-31,2005-01-07,Dismissal Non-adjusted,Bedford,TX,150,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)),"Charged Party / Respondent, Legal Representative, ANTONE CHRISTOPHER, 2001 ROSS AVE, STE 1500, DALLAS, TX, 75201-2931, (972)728-3295
Charging Party, Legal Representative, Van Os David, DAVID VAN OS & ASSOCIATES, PC, 8620 N New Braunfels Ave, STE 101, San Antonio, TX, 78217, (210)824-2653
Charging Party, Individual
Charged Party / Respondent, Employer, ADT SECURITY, Bedford, TX, 76021-6002",,,
407619,C,"Region 14, Saint Louis, Missouri",17-CA-021222,United States Postal Service,Closed,2001-05-31,2002-06-10,Withdrawal Adjusted,Kansas City,KS,1000,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)
8(a)(3) Discipline
8(a)(5) Repudiation/Modification of Contract[Sec 8(d)/Unilateral Changes]
8(a)(3) Changes in Terms and Conditions of Employment","Charged Party / Respondent, Employer, USPS, ST. LOUIS LAW OFFICE, Saint Louis, MO, 63141-0640
Charged Party / Respondent, Additional Service, United States Postal Service, Washington, DC, 20260-0001
Charging Party, Individual",,,
407620,C,"Region 14, Saint Louis, Missouri",17-CB-005522,International Brotherhood of Painters and Allied Trades Union and Industry Pension Plant (United Sta,Closed,2001-05-31,2002-03-29,Dismissal Non-adjusted,Kansas City,MO,6,"8(b)(1)(A) Coercion, incl'g Statements and Violence","Charged Party / Respondent, Legal Representative, SIGMOND RICHARD, SAGOT, JENNINGS & SIGMOND, 510 WALNUT ST STE 1600, PHILADELPHIA, PA, 19106-3601, (215)351-0609
Charged Party / Respondent, Union, INTERNATIONAL BROTHERHOOD OF PAINTERS AND ALLIED TRADES UNION AND INDUSTRY PENSION PLANT (UNITED STA, Washington, DC, 20045-1000
Charging Party, Individual",,,
407621,C,"Region 16, Fort Worth, Texas",16-CA-021157,ADT Security,Closed,2001-05-31,2004-09-02,Dismissal Non-adjusted,Bedford,TX,150,,"Charged Party / Respondent, Legal Representative, ANTONE CHRISTOPHER, 2001 ROSS AVE, STE 1500, DALLAS, TX, 75201-2931, (972)728-3295
Charging Party, Legal Representative, Van Os David, DAVID VAN OS & ASSOCIATES, PC, 8620 N New Braunfels Ave, STE 101, San Antonio, TX, 78217, (210)824-2653
Charged Party / Respondent, Employer, ADT SECURITY, Bedford, TX, 76021-6002
Charging Party, Individual",,,
407627,C,"Region 14, Saint Louis, Missouri",14-CA-026499,U. S. Postal Service,Closed,2001-05-31,2001-08-15,,Houston,TX,70,8(a)(3) Changes in Terms and Conditions of Employment,"Charged Party / Respondent, Legal Representative, GODINEZ-PHILLIP DORIS, United States Postal Service, P.O. Box 227078, Postal Service Law Department, Dallas, TX, 75222-7078, (214)252-6100
Charged Party / Respondent, Employer, UNITED STATES POSTAL SERVICE, HOUSTON, TX, 77210
Charging Party, Additional Service, Cohen, Weiss and Simon, LLP, New York, NY, 10022-4869
Charging Party, Individual",,,
407628,C,"Region 21, Los Angeles, California",21-CA-034585,Westin Bonaventure Hotel,Closed,2001-05-31,2001-12-21,Dismissal Non-adjusted,Los Angeles,CA,2000,"8(a)(1) Coercive Actions (Surveillance, etc)","Charging Party, Individual
",,,
407629,C,"Region 16, Fort Worth, Texas",16-CA-021155,"Kelly-Moore Paint Company, Inc.",Closed,2001-05-31,2001-10-11,Dismissal Non-adjusted,Hurst,TX,140,8(a)(3) Refusal to Reinstate E'ee/Striker (e.g. Laidlaw),"Charged Party / Respondent, Employer, KELLY-MOORE PAINT COMPANY, INC., Hurst, TX, 76053-7705
Charging Party, Individual",,,
407630,C,"Region 01, Boston, Massachusetts",01-CA-039114,United States Postal Service,Closed,2001-05-31,2001-12-04,Dismissal Non-adjusted,Wareham,MA,150,"8(a)(1) Coercive Actions (Surveillance, etc)
8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)","Charged Party / Respondent, Legal Representative, FRIEDMAN JAMES, PAUL HASTINGS, 8 Griffin Rd N Dept Law, Windsor, CT, 06006-7001, (860)285-1618
Charging Party, Additional Service, American Postal Workers Union, Washington, DC, 20001-2130
Charging Party, Union, AMERICAN POSTAL WORKERS UNION, CAPE COD AREA LOCAL 6005, Wareham, MA, 02571-1098
Charging Party, Additional Service, AMERICAN POSTAL WORKERS UNION, CAPE COD AREA LOCAL 6005, Lakeville, MA, 02347-1032
Charged Party / Respondent, Additional Service, PAUL HASTINGS, Washington, DC, 20260-0004
Charged Party / Respondent, Additional Service, AMERICAN POSTAL WORKERS UNION, CAPE COD AREA LOCAL 6005, Wareham, MA, 02571-1098
Charged Party / Respondent, Employer, PAUL HASTINGS, Wareham, MA, 02571-1098",,,
407631,C,"Region 21, Los Angeles, California",21-CB-013042,"Communication Workers of America, Local 9400 (Pacific Bell)",Closed,2001-05-31,2001-10-17,Dismissal Non-adjusted,Carson,CA,150,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access","Charging Party, Individual
Charged Party / Respondent, Union, COMMUNICATION WORKERS OF AMERICA, LOCAL 9400, Concord, CA, 94521-2551
Charged Party / Respondent, Additional Service, COMMUNICATIONS WORKERS OF AMERICA, LOCAL 9400, AFL-CIO, CLC, Paramount, CA, 90723-2296",,,
407632,C,"Region 03, Buffalo, New York",03-CA-023094,United States Postal Service,Closed,2001-05-31,2003-02-18,Withdrawal Adjusted,Buffalo,NY,3000,8(a)(5) Repudiation/Modification of Contract[Sec 8(d)/Unilateral Changes],"Charged Party / Respondent, Legal Representative, CRAWFORD, ANNA, UNITED STATES POSTAL SERVICE, LAW DEPARTMENT, 8 Griffin Rd N, Windsor Field Ofc, Windsor, CT, 06006-7001, (203)285-7309
Charged Party / Respondent, Notification, Brennan Megan, 475 Lenfant Plz SW, Washington, DC, 20260-0001, (202)268-2000
Charging Party, Notification, BURRUS WILLIAM, AMERICAN POSTAL WORKERS UNION AURORA CO LOCAL, 1300 L St NW Ste 200, Washington, DC, 20005-4128, (202)842-4237
Charging Party, Union, AMERICAN POSTAL WORKERS UNION, BUFFALO, Buffalo, NY, 14240-0114
Charged Party / Respondent, Employer, PAUL HASTINGS, Buffalo, NY, 14240-7599
Charged Party / Respondent, Additional Service, UNITED STATES POSTAL SERVICE WINDSOR LAW OFFICE, Windsor, CT, 06006-7001",,,
407633,C,"Region 32, Oakland, California",32-CA-018914,"Artesia Readymix Concrete, Inc.",Closed,2001-05-31,2001-10-31,Dismissal Non-adjusted,Tulare,CA,110,"8(a)(3) Changes in Terms and Conditions of Employment
8(a)(5) Alter Ego
8(a)(1) Coercive Actions (Surveillance, etc)","Charged Party / Respondent, Legal Representative, WILLIAMS PATTI, JORY, PETERSON, WATKINS & SMITH, 555 W Shaw Ave Ste C1, Fresno, CA, 93704-2503, (559)225-6700
Charging Party, Legal Representative, SUPTON PAUL, Weinberg Roger & Rosenfeld, 1375 55th Street, Emeryville, CA, 94608, (510)839-6600
Charged Party / Respondent, Employer, ARTESIA READYMIX CONCRETE, INC., Tulare, CA, 93274-6800
Charging Party, Union, Operating Engineer Local 3, Fresno, CA, 93727-1616",,,
407634,C,"Region 04, Philadelphia, Pennsylvania",04-CA-030385,Waste Management Delaware Valley North,Closed,2001-05-31,2001-09-14,Dismissal Non-adjusted,Bristol,PA,65,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)),"Charged Party / Respondent, Legal Representative, CASSARI JACK, WASTE MANAGEMENT, INC., 3900 S Wadsworth Blvd Ste 620, Lakewood, CO, 80235-2203, (303)914-1411
Charging Party, Union, Norton Brainard, Philadelphia, PA, 19149
Charged Party / Respondent, Employer, WAST MANAGEMENT DELAWARE VALLEY NORTH, Bristol, PA, 19007-2913",,,
407635,C,"Region 02, New York, New York",02-CA-033815,Prestige Management Corporation,Closed,2001-05-31,2001-10-31,Dismissal Non-adjusted,New York,NY,2,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)),"Charged Party / Respondent, Legal Representative, HARTZ RICHARD, 885 3rd Ave Fl 16, New York, NY, 10022-4834, (212)583-2663
Involved Party, Legal Representative, COLE WILLIAM, MITCHELL SILVERBERG & KNUPP, LLP, 11377 W Olympic Blvd, Trident Center, Los Angeles, CA, 90064-1625, (310)312-3140
Charged Party / Respondent, Employer, PRESTIGE MANAGEMENT CORPORATION, New York, NY, 10036-5000
Charging Party, Individual
Involved Party, Union, International Union of Operating Engineers Local 30, AFL-CIO, Whitestone, NY, 11357",,,
407636,C,"Region 03, Buffalo, New York",03-CB-007784,Nurses United Communicaations Workers of America Local 1168 (Kaleida Health),Closed,2001-05-31,2001-11-14,Dismissal Non-adjusted,Buffalo,NY,200,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access","Charged Party / Respondent, Notification, GALLANT ELLEN, 3719 Union Rd Ste 122, Buffalo, NY, 14225-4250, (716)685-5015
Charged Party / Respondent, Notification, COHEN LAWRENCE, 2701 DRYDEN ROAD, MORAINE, OH, 45439, (202)434-1234
Involved Party, Legal Representative, CONNORS MICHAEL, KALEIDA HEALTH, INC., 726 Exchange St Ste 220, Liberty Building, Buffalo, NY, 14210-1462, (716)859-8586
Charged Party / Respondent, Union, NURSES UNITED CWA LOCAL 1168, Buffalo, NY, 14202-1309
Involved Party, Employer, Kaleida Health, Buffalo, NY, 14203-1154
Charging Party, Individual",,,
407637,C,"Region 07, Detroit, Michigan",07-CA-044077,North Star Steel Co.,Closed,2001-05-31,2008-01-24,Compliance w/BO,Monroe,MI,342,"8(a)(5) Shutdown or Relocate (e.g. First National Maint.).Subcontract Work
8(a)(5) Repudiation/Modification of Contract[Sec 8(d)/Unilateral Changes]
8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
8(a)(5) Refusal to Furnish Information
8(a)(3) Changes in Terms and Conditions of Employment","Charged Party / Respondent, Legal Representative, Candiello Vincent, POST & SCHELL, 17 North  Second Street, Suite 1410, Harrisburg, PA, 17101, (717)773-4200
Charged Party / Respondent, Employer, NORTH STAR STEEL COMPANY, Monroe, MI, 48161
Involved Party, Union, LOCAL 723, INTERNATIONAL UNION, UAW, Monroe, MI, 48162
Charging Party, Union, International Union, United Automobile, Aerospace & Agricultural Implement Workers of America (UAW), Cherry Hill, NJ,  08003
Charging Party, Additional Service, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO, Detroit, MI, 48124",,,
407638,C,"Region 08, Cleveland, Ohio",08-CA-032456,"Johnson Controls, Inc. Automotive Systems, Northwood Facility",Closed,2001-05-31,2001-06-21,Withdrawal Non-adjusted,Northwood,OH,140,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)","Charging Party, Notification, GILLIAM PHILLIP, UNITED STATES COURTHOUSE, 8000 E. JEFFERSON AVENUE, DETROIT, MI, 48226-2700, (313)926-5219
Charged Party / Respondent, Employer, JOHNSON CONTROLS, INC. AUTOMOTIVE SYSTEMS, NORTHWOOD FACILITY, Northwood, OH, 43619-7500
Charging Party, Union, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO, Delaware, OH, 43015-0591",,,
407639,C,"Region 06, Pittsburgh, Pennsylvania",06-CA-032089,"Woodlawn, Inc.",Closed,2001-05-31,2003-04-08,Withdrawal Adjusted,Aliquippa,PA,40,8(a)(5) Repudiation/Modification of Contract[Sec 8(d)/Unilateral Changes],"Charged Party / Respondent, Legal Representative, GIOTTO EUGENE, Dickie, McCamey & Chilcote, P.C., Two PPG Place Ste. 400, Pittsburgh, PA, 15222-5402, (412)281-7272
Charging Party, Additional Service, GROSSINGER GORDON VATZ, LLP, Pittsburgh, PA, 15222
Charged Party / Respondent, Employer, WOODLAWN, INC., Aliquippa, PA, 15001-3101",,,
407640,C,"Region 09, Cincinnati, Ohio",09-CA-038519,HIGHLANDS REGIONAL MEDICAL CENTER,Closed,2001-05-31,2003-05-16,,Prestonsburg,KY,346,,"Charged Party / Respondent, Legal Representative, Flannery William, POST & SCHELL, 17 North  Second Street, Suite 1410, Harrisburg, PA, 17101, (717)612-6022
Charged Party / Respondent, Employer, Highland Regional Medical Center, Prestonsburg, KY, 41653-0668
Charging Party, Union, SEIU/DISTRICT 1199, THE HEALTH CARE AND SOCIAL SERVICE UNION, Huntington, WV, 25701-2919",,,
407641,C,"Region 06, Pittsburgh, Pennsylvania",06-CA-032100,United States Postal Service,Closed,2001-05-31,2004-07-01,Withdrawal Adjusted,Harrisburg,PA,1600,,"Charging Party, Union, APWU - Keystone Area Local 1566, Harrisburg, PA, 17106-0335
Charged Party / Respondent, Additional Service, United States Postal Service, Washington, DC, 20260-0001
Charged Party / Respondent, Employer, UNITED STATES POSTAL SERVICE (LANCASTER INSTALLATION-HARRISBURG DISTRICT), Harrisburg, PA, 17107-9997",,,
407642,C,"Region 13, Chicago, Illinois",13-CC-002319,"Produce, Fresh & Frozen Fruits & Vegetables, Fish et al & Local No. 703, Aff/w IBT (V & V Supremo Fo",Closed,2001-05-31,2002-10-18,Informal Settlement,Chicago,IL,150,,,,,
407643,C,"Region 14, Saint Louis, Missouri",17-CA-021220,Medical Center of Independence,Closed,2001-05-31,2003-09-29,Compliance w/BO,Independence,MO,50,,,,,
407644,C,"Region 07, Detroit, Michigan",07-CA-044067,General Motors Corp. - Powertrain-Willow Run,Closed,2001-05-30,2001-10-24,Dismissal Non-adjusted,Ypsilanti,MI,4800,"8(a)(2) Assistance
8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)","Charged Party / Respondent, Employer, General Motors LLC, Detroit, MI, 48265
Charging Party, Individual",,,
407645,C,"Region 05, Baltimore, Maryland",05-CB-009212,"United Steelworkers of America, Local 1688, AFL-CIO (Frog and Switch)",Closed,2001-05-30,2001-11-08,Dismissal Non-adjusted,Carlisle,PA,140,,"Charged Party / Respondent, Notification, WHITEHEAD PAUL, 5 Parkway Ctr Rm 807, Pittsburgh, PA, 15220-3608, (412)562-2549
Charging Party, Individual
Involved Party, Employer, FROG AND SWITCH, Carlisle, PA, 17013-2654",,,
407646,C,"Region 08, Cleveland, Ohio",08-CA-032448,Riester & Thesmacher Company,Closed,2001-05-30,2001-10-12,Dismissal Non-adjusted,Cleveland,OH,45,8(a)(5) Repudiation/Modification of Contract[Sec 8(d)/Unilateral Changes],"Charged Party / Respondent, Employer, RIESTER & THESMACHER COMPANY, Cleveland, OH, 44130-3455
Charging Party, Individual",,,
407647,C,"Region 05, Baltimore, Maryland",05-CB-009210,"International Brotherhood of Teamsters, Local 430, AFL-CIO (Consolidated Freightways)",Closed,2001-05-30,2001-09-21,Dismissal Non-adjusted,York,PA,120,,"Charged Party / Respondent, Notification, BROWN EARL,  4818 East Ben White Boulevard Suite 300, Austin, TX, 78741, (202)624-6945
Involved Party, Legal Representative, MINGO KIM, 16400 SE Cf Way, Vancouver, WA, 98683-, (360)448-4222
Involved Party, Employer, CONSOLIDATED FREIGHTWAYS, York, PA, 17406-9735
Charging Party, Individual",,,
407648,C,"Region 14, Saint Louis, Missouri",17-CB-005521,UAW Local 2130 (Gulfsteam Technologies),Closed,2001-05-30,2001-10-15,Dismissal Non-adjusted,Bethany,OK,300,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access","Involved Party, Employer, GULFSTREAM TECHNOLOGIES, Bethany, OK, 73008-2351
Charged Party / Respondent, Union, UAW LOCAL 2130, Oklahoma City, OK, 73116-
Charged Party / Respondent, Additional Service, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America, AFL-CIO (UAW), Detroit, MI, 48214-3963
Charging Party, Individual",,,
407649,C,"Region 22, Newark, New Jersey",22-CB-009294,Local 877 a/w IBT (Tosco Refining Company),Closed,2001-05-30,2001-10-30,Dismissal Non-adjusted,Linden,NJ,800,"8(b)(1)(A) Coercion, incl'g Statements and Violence","Charged Party / Respondent, Legal Representative, MCLAUGHLIN MICHAEL, SCHNEIDER, GOLDBERGER, COHEN, FINN, SOLOMON, LEDER & MONTALBANO, 699 River Drive, Suite 125, Elmwood Park, NJ, 07407, (908)298-8800
Charging Party, Legal Representative, CERBONE RICHARD, 307 Hart Aly, Newtown, PA, 18940-4521, (215)860-5735
Charging Party, Employer, TOSCO REFINING COMPANY, Linden, NJ, 07036-1610",,,
407650,C,"Region 05, Baltimore, Maryland",05-CA-029782,Frog and Switch,Closed,2001-05-30,2001-11-08,Dismissal Non-adjusted,Carlisle,PA,140,"8(a)(1) Coercive Actions (Surveillance, etc)","Charging Party, Individual
Charged Party / Respondent, Employer, FROG AND SWITCH, Carlisle, PA, 17013-2654",,,
407651,C,"Region 07, Detroit, Michigan",07-CB-012869,"Teamster, Local Union 247 (Homrich Wrecking)",Closed,2001-05-30,2001-09-14,Dismissal Non-adjusted,Carleton,MI,75,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access","Charged Party / Respondent, Union, TEAMSTERS, LOCAL UNION 247, Detroit, MI, 48216
Charging Party, Individual",,,
407652,C,"Region 05, Baltimore, Maryland",05-CA-029781,Consolidated Freightways,Closed,2001-05-30,2001-09-21,Dismissal Non-adjusted,York,PA,120,8(a)(3) Changes in Terms and Conditions of Employment,"Charged Party / Respondent, Legal Representative, MINGO KIM, 16400 SE Cf Way, Vancouver, WA, 98683-, (360)448-4222
Charged Party / Respondent, Employer, CONSOLIDATED FREIGHTWAYS, York, PA, 17406-9735
Charging Party, Individual",,,
407653,C,"Region 28, Phoenix, Arizona",28-CA-017227,Albertson's Inc.,Closed,2001-05-30,2001-08-29,Dismissal Non-adjusted,Albuquerque,NM,68,"8(a)(3) Discipline
8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
8(a)(3) Changes in Terms and Conditions of Employment","Charging Party, Legal Representative, Peifer K., The Law Offices of K. Lee Peifer, 108 Wellesley Drive, SE, Angela B Cornell, Albuquerque, NM, 87106-1444, (505)266-4335
Charged Party / Respondent, Legal Representative, STAHL THOMAS, Rodey Law Firm, P.O. Box 1888, Albuquerque, NM, 87103, (505)765-5900",,,
407654,C,"Region 09, Cincinnati, Ohio",09-CA-038516,AMERICAN SYNTHETIC RUBBER CO.,Closed,2001-05-30,2003-07-29,,Louisville,KY,188,,"Charged Party / Respondent, Legal Representative, Woods C., FROST BROWN TODD LLC, 400 W Market Street, 32nd FL, Louisville, KY, 40202-3346, (502)568-0288
Charging Party, Union, UNITED STEELWORKERS OF AMERICA, LOCAL 1693-21, AFL-CIO-CLC, Louisville, KY, 40210-1576
Charging Party, Additional Service, United Steelworkers International Union and its Local 200, PITTSBURGH, PA, 15220-3608
Charging Party, Additional Service, UNITED STEELWORKERS OF AMERICA, DISTRICT 8, AFL-CIO-CLC, FRANKFORT, KY, 40601-4479
Charged Party / Respondent, Employer, AMERICAN SYNTHETIC RUBBER CORP., Louisville, KY, 40216-4675",,,
407655,C,"Region 09, Cincinnati, Ohio",09-CA-038806,"RESCARE, INC. D/B/A VOCA CORPORATION OF WEST VIRGINIA",Closed,2001-05-30,2003-09-22,,Charleston,WV,61,,"Charged Party / Respondent, Legal Representative, BARTY LAWRENCE, TAFT, STETTINIUS & HOLLISTER, LLP, 202 W Lupita Rd, Santa Fe, NM, 87505-4720, (513)381-2838
Charged Party / Respondent, Legal Representative, BALAZS MARY, KLB INDUSTRIES, INC. D/B/A THE NATIONAL EXTRUSION AND MANUFACTURING COMPANY, 200 Public Sq, 3500 Bp Tower, Cleveland, OH, 44114-2316, (216)706-3902
Charging Party, Additional Service, SERVICE EMPLOYEES INTERNATIONAL UNION, AFL-CIO, Washington, DC, 20005-4110
Charging Party, Union, District, Huntington, WV, 25704-1613
Charged Party / Respondent, Employer, RESCARE, INC., D/B/A VOCA CORPORATION OF WEST VIRGINIA, Charleston, WV, 25311-1626",,,
407656,C,"Region 06, Pittsburgh, Pennsylvania",06-CA-032097,Airborne Express,Closed,2001-05-30,2004-05-20,Withdrawal Adjusted,Pittsburgh,PA,175,,"Charging Party, Additional Service, International Brotherhood of Teamsters, Austin, TX, 78741
Charging Party, Additional Service, TEAMSTERS, LOCAL 249, AFL-CIO, Pittsburgh, PA, 15204-1009
Charging Party, Additional Service, JUBELIRER, PASS AND INTRIERI, Pittsburgh, PA, 15222-1576",,,
407657,C,"Region 13, Chicago, Illinois",13-CB-016693,"Produce, Fresh & Frozen Fruits & Vegetables, Fish, Butter, Eggs, Cheese, Poultry, Florists, Nursery,",Closed,2001-05-30,2002-11-18,Compliance w/BO,Chicago,IL,150,,,,,
407658,C,"Region 01, Boston, Massachusetts",34-CA-009713,"Barberino Brothers, Inc.",Closed,2001-05-30,2002-04-16,Informal Settlement,Wallingford,CT,15,,,,,
407659,C,"Region 29, Brooklyn, New York",29-CA-024272,Dish Network Service Corp,Closed,2001-05-30,2008-01-25,Informal Settlement,Farmingdale,NY,48,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)),"Charged Party / Respondent, Employer, DISH NETWORK SERVICE CORP, Farmingdale, NY, 11735-
Charging Party, Union, LOCAL 1108 COMMUNICATION WORKERS OF AMERICA, Patchogue, NY, 11772-2179",,,
407660,C,"Region 01, Boston, Massachusetts",34-CA-009712,Columbia Propane,Closed,2001-05-30,2001-07-12,Withdrawal Non-adjusted,Richmond,VA,19,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing),,,,
407661,C,"Region 01, Boston, Massachusetts",34-CB-002484,APWU (United States Postal Service),Closed,2001-05-30,2001-06-19,Withdrawal Non-adjusted,New York,NY,400,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access",,,,
407662,C,"Region 12, Tampa, Florida",12-CA-021553,Publix Supermarkets,Closed,2001-05-30,2001-10-11,Compliance w/BO,North Miami Beach,FL,300,"8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
8(a)(3) Discipline","Charged Party / Respondent, Legal Representative, HAGAMAN DAVID, FordHarrison LLP, 1275 Peachtree St NE Ste 600, Atlanta, GA, 30309-7517, (404)888-3863
Charged Party / Respondent, Employer, Miami, FL, 33179-4431
Charged Party / Respondent, Employer, Miami, FL, 33179-4431
Charging Party, Union, Peachtree City, GA, 30269-3546
Charging Party, Union, UNITED FOOD & COMMERCIAL WORKERS, INT'L UNION, Jacksonville, FL, 32217-4439",,,
407663,C,"Region 20, San Francisco, California",20-CB-011521,"Local 792, United Public Employees of California, LIUNA, AFL-CIO (Tenet HealthSystem Hospitals, Inc.",Closed,2001-05-29,2002-03-21,Dismissal Non-adjusted,Redding,CA,500,,"Charging Party, Legal Representative, Zuniga Richard, Hill Farrer, 300 South Grand Ave., 22nd Floor, Los Angeles, CA, 90071-3132, (213)621-0874
Charged Party / Respondent, Union, LOCAL 792, UNITED PUBLIC EMPLOYEES OF CALIFORNIA, LIUNA, AFL-CIO, Redding, CA, 96001-2876",,,
407664,C,"Region 25, Indianapolis, Indiana",33-CA-013651,Superior Hauling,Closed,2001-05-29,2002-11-29,Informal Settlement,Morris,IL,20,,"Charging Party, Legal Representative, KULWIEC ALEXIA, International Union of Operating Engineers, Local 150, AFL-CIO, 6140 Joliet Road, Countryside, IL, 60525-3956, (708)579-6663
Charged Party / Respondent, Legal Representative, FENTON JOHN, Littler Mendelson P.C., 200 N La Salle St Ste 2900, Chicago, IL, 60601-1018, (312)795-3228
Charged Party / Respondent, Employer, SUPERIOR HAULING, Morris, IL, 60450-1472
Charging Party, Additional Service, Baum Sigman Auerbach & Newman Ltd, Chicago, IL, 60601",,,
407665,C,"Region 20, San Francisco, California",37-CA-005903,Diagnostic Laboratory Services,Closed,2001-05-29,2001-10-23,Dismissal Non-adjusted,Honolulu,HI,90,,"Charged Party / Respondent, Legal Representative, MARR BARRY, MARR, HIPP, JONES & WANG, 1003 Bishop Street, Pauahi Tower, Suite 1500, Honolulu, HI, 96813-6400, (808)536-4900
Charging Party, Legal Representative, KIM SEAN, 1188 BISHOP ST STE 1210, HONOLULU, HI, 96813-3305, (808)538-1812
Charging Party, Union, Hawaii Teamsters and Allied Workers, Local 996, Honolulu, HI, 96819-3205
Charged Party / Respondent, Employer, DIAGNOSTIC LABORATORY SERVICES, Honolulu, HI, 96817-5319",,,
407666,C,"Region 07, Detroit, Michigan",07-CB-012868,"UAW, Local 735 (General Motors Powertrain - Willow Run)",Closed,2001-05-29,2001-10-24,Dismissal Non-adjusted,Canton,MI,4000,,"Involved Party, Employer, General Motors LLC, Detroit, MI, 48265
Charged Party / Respondent, Union, UAW, LOCAL 735, Canton, MI, 48188-2239
Charged Party / Respondent, Additional Service, International Union, United Automobile, Aerospace and Agricultural Implement Workers of America (UAW), AFL-CIO, Cherry Hill, NJ,  08003
Charging Party, Individual",,,
